dataset,shot,shot_label,backbone,method,method_variant,seed,top1_acc,top1_acc_source,num_prototypes_per_class,prototype_init,cache_entries,execution_env,run_mode,raw_metrics_is_paper_result,raw_metrics_eligible_for_paper_tables,run_dir,metrics_json_path,metadata_json_path,preflight_report_path
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,3,0.6688888888888889,top1_acc,1,mean,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/mean/seed_3/20260518T021317_9794ce67,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/mean/seed_3/20260518T021317_9794ce67/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/mean/seed_3/20260518T021317_9794ce67/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_108_rs_cpc_seed3_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022325/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,3,0.6688888888888889,top1_acc,1,random_group_mean,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/random_group_mean/seed_3/20260518T021326_72d78476,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/random_group_mean/seed_3/20260518T021326_72d78476/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/random_group_mean/seed_3/20260518T021326_72d78476/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_109_rs_cpc_seed3_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022326/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,3,0.697962962962963,top1_acc,2,random_group_mean,20,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_3/20260518T021338_d0215484,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_3/20260518T021338_d0215484/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/random_group_mean/seed_3/20260518T021338_d0215484/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_110_rs_cpc_seed3_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022327/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,3,0.6851851851851852,top1_acc,4,random_group_mean,40,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_3/20260518T021353_df0790fc,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_3/20260518T021353_df0790fc/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/random_group_mean/seed_3/20260518T021353_df0790fc/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_111_rs_cpc_seed3_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022329/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,3,0.5807407407407408,top1_acc,1,medoid,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_3/20260518T021402_d87c27bf,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_3/20260518T021402_d87c27bf/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_1/medoid/seed_3/20260518T021402_d87c27bf/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_112_rs_cpc_seed3_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022330/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,3,0.7248148148148148,top1_acc,2,medoid,20,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_3/20260518T021414_4dab192d,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_3/20260518T021414_4dab192d/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_2/medoid/seed_3/20260518T021414_4dab192d/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_113_rs_cpc_seed3_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022331/result_run_preflight_report.json
eurosat,4,4,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,3,0.6851851851851852,top1_acc,4,medoid,40,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_3/20260518T021429_f6b4881a,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_3/20260518T021429_f6b4881a/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_4/M_4/medoid/seed_3/20260518T021429_f6b4881a/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_114_rs_cpc_seed3_shot4/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022333/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,3,0.7196296296296296,top1_acc,1,mean,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/mean/seed_3/20260518T021438_b4d5fd68,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/mean/seed_3/20260518T021438_b4d5fd68/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/mean/seed_3/20260518T021438_b4d5fd68/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_115_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022334/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,3,0.7196296296296296,top1_acc,1,random_group_mean,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/random_group_mean/seed_3/20260518T021447_de4a2faf,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/random_group_mean/seed_3/20260518T021447_de4a2faf/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/random_group_mean/seed_3/20260518T021447_de4a2faf/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_116_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022335/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,3,0.7620370370370371,top1_acc,2,random_group_mean,20,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/random_group_mean/seed_3/20260518T021458_bac0b5a5,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/random_group_mean/seed_3/20260518T021458_bac0b5a5/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/random_group_mean/seed_3/20260518T021458_bac0b5a5/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_117_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022337/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,3,0.7462962962962963,top1_acc,4,random_group_mean,40,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/random_group_mean/seed_3/20260518T021514_bc427936,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/random_group_mean/seed_3/20260518T021514_bc427936/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/random_group_mean/seed_3/20260518T021514_bc427936/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_118_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022338/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_random_group_mean,3,0.722037037037037,top1_acc,8,random_group_mean,80,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/random_group_mean/seed_3/20260518T021537_2fa597b4,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/random_group_mean/seed_3/20260518T021537_2fa597b4/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/random_group_mean/seed_3/20260518T021537_2fa597b4/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_119_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022340/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,3,0.6825925925925926,top1_acc,1,medoid,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/medoid/seed_3/20260518T021546_05152b12,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/medoid/seed_3/20260518T021546_05152b12/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_1/medoid/seed_3/20260518T021546_05152b12/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_120_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022341/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,3,0.692962962962963,top1_acc,2,medoid,20,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/medoid/seed_3/20260518T021557_001618d6,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/medoid/seed_3/20260518T021557_001618d6/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_2/medoid/seed_3/20260518T021557_001618d6/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_121_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022342/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,3,0.7392592592592593,top1_acc,4,medoid,40,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/medoid/seed_3/20260518T021612_120131c8,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/medoid/seed_3/20260518T021612_120131c8/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_4/medoid/seed_3/20260518T021612_120131c8/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_122_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022344/result_run_preflight_report.json
eurosat,8,8,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_medoid,3,0.722037037037037,top1_acc,8,medoid,80,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/medoid/seed_3/20260518T021636_8ee85c76,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/medoid/seed_3/20260518T021636_8ee85c76/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_8/M_8/medoid/seed_3/20260518T021636_8ee85c76/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_123_rs_cpc_seed3_shot8/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022345/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_mean,3,0.7329629629629629,top1_acc,1,mean,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/mean/seed_3/20260518T021646_43ac3fea,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/mean/seed_3/20260518T021646_43ac3fea/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/mean/seed_3/20260518T021646_43ac3fea/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_124_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022346/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_random_group_mean,3,0.7329629629629629,top1_acc,1,random_group_mean,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/random_group_mean/seed_3/20260518T021655_09837043,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/random_group_mean/seed_3/20260518T021655_09837043/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/random_group_mean/seed_3/20260518T021655_09837043/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_125_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022348/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_random_group_mean,3,0.8211111111111111,top1_acc,2,random_group_mean,20,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/random_group_mean/seed_3/20260518T021706_835330c5,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/random_group_mean/seed_3/20260518T021706_835330c5/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/random_group_mean/seed_3/20260518T021706_835330c5/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_126_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022349/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_random_group_mean,3,0.8353703703703703,top1_acc,4,random_group_mean,40,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/random_group_mean/seed_3/20260518T021721_40f22602,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/random_group_mean/seed_3/20260518T021721_40f22602/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/random_group_mean/seed_3/20260518T021721_40f22602/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_127_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022351/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_random_group_mean,3,0.8194444444444444,top1_acc,8,random_group_mean,80,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/random_group_mean/seed_3/20260518T021744_ec9b8125,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/random_group_mean/seed_3/20260518T021744_ec9b8125/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/random_group_mean/seed_3/20260518T021744_ec9b8125/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_128_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022352/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M1_medoid,3,0.6924074074074074,top1_acc,1,medoid,10,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/medoid/seed_3/20260518T021753_8e34718e,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/medoid/seed_3/20260518T021753_8e34718e/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_1/medoid/seed_3/20260518T021753_8e34718e/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_129_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022353/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M2_medoid,3,0.6242592592592593,top1_acc,2,medoid,20,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/medoid/seed_3/20260518T021804_b4afd544,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/medoid/seed_3/20260518T021804_b4afd544/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_2/medoid/seed_3/20260518T021804_b4afd544/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_130_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022355/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M4_medoid,3,0.707037037037037,top1_acc,4,medoid,40,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/medoid/seed_3/20260518T021820_118b6d4d,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/medoid/seed_3/20260518T021820_118b6d4d/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_4/medoid/seed_3/20260518T021820_118b6d4d/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_131_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022356/result_run_preflight_report.json
eurosat,16,16,remoteclip_vit_b32,rs_cpc,rs_cpc_M8_medoid,3,0.789074074074074,top1_acc,8,medoid,80,remote_server,server_full,False,False,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/medoid/seed_3/20260518T021844_f572bda0,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/medoid/seed_3/20260518T021844_f572bda0/metrics.json,results/raw/eurosat/remoteclip_vit_b32/rs_cpc/shot_16/M_8/medoid/seed_3/20260518T021844_f572bda0/metadata.json,outputs/preflight/post_run_result/eurosat_remoteclip_vit_b32/full_matrix_20260518T022057Z/cmd_132_rs_cpc_seed3_shot16/eurosat_remoteclip_vit_b32_rs_cpc_seed3/20260518T022357/result_run_preflight_report.json
